Date,Number_of_game,Day_of_week,Visiting_team,Visiting_team_league,Visiting_team_game_number,Home_team,Home_team_league,Home_team_game_number,Visiting_team_score,Home_team_score,Length_of_game_in_outs,Day_night,Completion_information,Forfeit_information,Protest_information,Park_ID,Attendance,Time_of_game_in_minutes,Visiting_line_scores,Home_line_scores
4/23/16,0,Sat,OAK,AL,18,TOR,AL,19,3,9,51,D,,,,TOR02,46334,158,100100100,23001111x
4/23/16,0,Sat,PIT,NL,18,ARI,NL,19,1,7,51,N,,,,PHO01,32935,178,010000000,01100005x
4/23/16,0,Sat,NYN,NL,16,ATL,NL,17,8,2,54,N,,,,ATL02,35230,180,200200103,001000100
4/23/16,0,Sat,CHN,NL,18,CIN,NL,18,5,13,51,N,,,,CIN09,41660,199,010020200,00020722x
4/23/16,0,Sat,LAN,NL,18,COL,NL,17,4,1,54,N,,,,DEN02,42179,189,120001000,000000100
4/23/16,0,Sat,PHI,NL,18,MIL,NL,18,10,6,54,N,,,,MIL06,34813,240,003301003,103000020
4/23/16,0,Sat,SLN,NL,17,SDN,NL,18,11,2,54,N,,,,SAN02,31688,186,000001433,100001000
4/23/16,0,Sat,MIA,NL,16,SFN,NL,19,2,7,51,N,,,,SFO03,41886,166,001001000,20020021x
4/23/16,0,Sat,MIN,AL,18,WAS,NL,17,0,2,51,D,,,,WAS11,35974,159,000000000,20000000x
4/24/16,0,Sun,SEA,AL,18,ANA,AL,19,9,4,54,D,,,,ANA01,37754,163,400300002,300000010
4/24/16,0,Sun,TEX,AL,19,CHA,AL,19,1,4,51,D,,,,CHI12,26058,172,100000000,00102001x
4/24/16,0,Sun,CLE,AL,16,DET,AL,17,6,3,54,D,,,,DET05,31947,200,000330000,000200010
4/24/16,0,Sun,BOS,AL,18,HOU,AL,19,7,5,72,N,,,,HOU03,32416,303,302000000002,012000002000
4/24/16,0,Sun,BAL,AL,17,KCA,AL,18,1,6,51,D,,,,KAN06,34748,162,100000000,00010140x
4/24/16,0,Sun,TBA,AL,18,NYA,AL,17,8,1,54,D,,,,NYC21,40981,170,501010010,000100000
4/24/16,0,Sun,OAK,AL,19,TOR,AL,20,3,6,51,D,,,,TOR02,46300,164,010001100,00420000x
4/24/16,0,Sun,PIT,NL,19,ARI,NL,20,12,10,78,D,,,,PHO01,27573,325,0035000000022,1030000220020
4/24/16,0,Sun,NYN,NL,17,ATL,NL,18,3,2,54,D,,,,ATL02,32085,176,100002000,000010001
4/24/16,0,Sun,CHN,NL,19,CIN,NL,19,9,0,54,D,,,,CIN09,36220,188,323001000,000000000
4/24/16,0,Sun,LAN,NL,19,COL,NL,18,12,10,54,D,,,,DEN02,35962,242,043000005,010301050
4/24/16,0,Sun,PHI,NL,19,MIL,NL,19,5,8,51,D,,,,MIL06,28131,169,011002100,00020600x
4/24/16,0,Sun,SLN,NL,18,SDN,NL,19,8,5,54,D,,,,SAN02,37395,215,200102030,011120000
4/24/16,0,Sun,MIA,NL,17,SFN,NL,20,5,4,54,D,,,,SFO03,41509,194,001111010,010102000
4/24/16,0,Sun,MIN,AL,19,WAS,NL,18,5,6,93,D,,,,WAS11,35397,356,0010000300000010,1000000210000011
4/25/16,0,Mon,KCA,AL,19,ANA,AL,20,1,6,51,N,,,,ANA01,31061,179,000100000,30101010x
4/25/16,0,Mon,OAK,AL,20,DET,AL,18,3,7,51,N,,,,DET05,21671,159,000001200,11004100x
4/25/16,0,Mon,CLE,AL,17,MIN,AL,20,3,4,51,N,,,,MIN04,17503,204,010010010,000030001
4/25/16,0,Mon,HOU,AL,20,SEA,AL,19,2,3,51,N,,,,SEA03,14832,160,010000010,00111000x
4/25/16,0,Mon,BAL,AL,18,TBA,AL,19,0,2,51,N,,,,STP01,12996,157,000000000,00001100x
4/25/16,0,Mon,NYA,AL,18,TEX,AL,20,3,1,54,N,,,,ARL02,31453,166,002001000,000000010
4/25/16,0,Mon,CHA,AL,20,TOR,AL,21,7,5,54,N,,,,TOR02,24333,204,100000501,203000000
4/25/16,0,Mon,SLN,NL,19,ARI,NL,21,7,12,51,N,,,,PHO01,18208,206,200030200,01010901x
4/25/16,0,Mon,BOS,AL,19,ATL,NL,19,1,0,54,N,,,,ATL02,22735,175,000000100,000000000
4/25/16,0,Mon,PIT,NL,20,COL,NL,19,6,1,54,N,,,,DEN02,20674,179,000010410,000000100
4/25/16,0,Mon,MIA,NL,18,LAN,NL,20,3,2,54,N,,,,LOS03,44954,171,000111000,000200000
4/25/16,0,Mon,CIN,NL,20,NYN,NL,18,3,5,51,N,,,,NYC20,30250,191,001000200,10200020x
4/25/16,0,Mon,SDN,NL,20,SFN,NL,21,4,5,51,N,,,,SFO03,41266,227,001001020,01021010x
4/26/16,0,Tue,KCA,AL,20,ANA,AL,21,4,9,51,N,,,,ANA01,34428,182,110200000,03005010x
4/26/16,0,Tue,OAK,AL,21,DET,AL,19,5,1,54,N,,,,DET05,22256,158,000300200,000000001
4/26/16,0,Tue,CLE,AL,18,MIN,AL,21,5,6,52,N,,,,MIN04,17493,172,101002001,110111001
4/26/16,0,Tue,HOU,AL,21,SEA,AL,20,1,11,51,N,,,,SEA03,13821,182,000000010,00014042x
4/26/16,0,Tue,BAL,AL,19,TBA,AL,20,1,3,51,N,,,,STP01,10988,164,000100000,00100200x
4/26/16,0,Tue,NYA,AL,19,TEX,AL,21,1,10,51,N,,,,ARL02,26163,139,000000100,10501111x
4/26/16,0,Tue,CHA,AL,21,TOR,AL,22,10,1,54,N,,,,TOR02,23726,155,001030303,000000100
4/26/16,0,Tue,SLN,NL,20,ARI,NL,22,8,2,54,N,,,,PHO01,19074,167,000050300,000000002
4/26/16,0,Tue,BOS,AL,20,ATL,NL,20,11,4,54,N,,,,ATL02,23487,172,400010105,100100002
4/26/16,0,Tue,MIL,NL,20,CHN,NL,20,3,4,51,N,,,,CHI11,35861,189,010000020,00001210x
4/26/16,0,Tue,PIT,NL,21,COL,NL,20,9,4,54,N,,,,DEN02,20227,199,310004001,010111000
4/26/16,0,Tue,MIA,NL,19,LAN,NL,21,6,3,54,N,,,,LOS03,41102,182,000005010,200100000
4/26/16,0,Tue,CIN,NL,21,NYN,NL,19,3,4,51,N,,,,NYC20,26978,178,001200000,00000040x
4/26/16,0,Tue,SDN,NL,21,SFN,NL,22,0,1,51,N,,,,SFO03,41413,148,000000000,00001000x
4/26/16,0,Tue,PHI,NL,20,WAS,NL,19,4,3,54,N,,,,WAS11,25097,205,200100100,010020000
4/27/16,0,Wed,KCA,AL,21,ANA,AL,22,2,4,51,N,,,,ANA01,35142,171,200000000,00020110x
4/27/16,0,Wed,ATL,NL,21,BOS,AL,21,4,9,51,N,,,,BOS07,33380,182,011000011,24020001x
4/27/16,0,Wed,OAK,AL,22,DET,AL,20,4,9,51,N,,,,DET05,22636,203,000100210,04010301x
4/27/16,0,Wed,CLE,AL,19,MIN,AL,22,6,5,54,N,,,,MIN04,17746,212,002040000,300011000
4/27/16,0,Wed,HOU,AL,22,SEA,AL,21,7,4,54,N,,,,SEA03,14173,203,102020200,101001001
4/27/16,0,Wed,BAL,AL,20,TBA,AL,21,3,1,54,N,,,,STP01,11850,163,000030000,000000001
4/27/16,0,Wed,NYA,AL,20,TEX,AL,22,2,3,51,N,,,,ARL02,35477,164,010100000,01100100x
4/27/16,0,Wed,CHA,AL,22,TOR,AL,23,4,0,54,N,,,,TOR02,28759,172,000000310,000000000
4/27/16,0,Wed,SLN,NL,21,ARI,NL,23,11,4,54,N,,,,PHO01,18339,212,100015301,020101000
4/27/16,0,Wed,PIT,NL,22,COL,NL,21,9,8,72,N,,,,DEN02,21354,298,013300100001,000401210000
4/27/16,0,Wed,MIA,NL,20,LAN,NL,22,2,0,54,N,,,,LOS03,38909,183,200000000,000000000
4/27/16,0,Wed,CIN,NL,22,NYN,NL,20,2,5,51,N,,,,NYC20,31481,174,100010000,20100200x
4/27/16,0,Wed,SDN,NL,22,SFN,NL,23,9,13,51,D,,,,SFO03,41357,201,004001301,30342100x
4/27/16,0,Wed,PHI,NL,21,WAS,NL,20,3,0,54,N,,,,WAS11,24186,179,000001110,000000000
4/28/16,0,Thu,CHA,AL,23,BAL,AL,21,2,10,51,N,,,,BAL12,14568,190,200000000,10400500x
4/28/16,0,Thu,ATL,NL,22,BOS,AL,22,5,3,54,N,,,,BOS07,32232,202,030101000,101000001
4/28/16,0,Thu,OAK,AL,23,DET,AL,21,3,7,51,D,,,,DET05,26200,184,001100001,00430000x
4/28/16,0,Thu,SLN,NL,22,ARI,NL,24,0,3,51,N,,,,PHO01,18933,145,000000000,02010000x
4/28/16,0,Thu,MIL,NL,21,CHN,NL,21,2,7,51,D,,,,CHI11,32734,225,000010001,21201100x
4/28/16,0,Thu,MIA,NL,21,LAN,NL,23,5,3,54,N,,,,LOS03,44009,171,010000310,200000001
4/28/16,0,Thu,PHI,NL,22,WAS,NL,21,3,0,54,D,,,,WAS11,22112,179,000000003,000000000
4/29/16,0,Fri,CHA,AL,24,BAL,AL,22,3,6,51,N,,,,BAL12,19912,150,010001100,00003030x
4/29/16,0,Fri,NYA,AL,21,BOS,AL,23,2,4,51,N,,,,BOS07,37115,170,010010000,00000022x
4/29/16,0,Fri,DET,AL,22,MIN,AL,23,9,2,54,N,,,,MIN04,23049,189,300010032,000110000
4/29/16,0,Fri,HOU,AL,23,OAK,AL,24,4,7,52,N,,,,OAK01,20159,193,010003000,020000023
4/29/16,0,Fri,KCA,AL,22,SEA,AL,22,0,1,51,N,,,,SEA03,38684,169,000000000,00000100x
4/29/16,0,Fri,TOR,AL,24,TBA,AL,22,6,1,54,N,,,,STP01,13679,163,001001031,000000010
4/29/16,0,Fri,ANA,AL,23,TEX,AL,23,2,4,51,N,,,,ARL02,29589,155,001100000,00001300x
4/29/16,0,Fri,COL,NL,22,ARI,NL,25,9,0,54,N,,,,PHO01,23004,201,000230031,000000000
4/29/16,0,Fri,ATL,NL,23,CHN,NL,22,1,6,51,D,,,,CHI11,34007,158,000100000,00001005x
4/29/16,0,Fri,SDN,NL,23,LAN,NL,24,5,1,54,N,,,,LOS03,49686,181,000100031,000001000
4/29/16,0,Fri,MIA,NL,22,MIL,NL,22,6,3,54,N,,,,MIL06,23215,182,301001001,000000003
4/29/16,0,Fri,SFN,NL,24,NYN,NL,21,1,13,51,N,,,,NYC20,39764,197,000000100,00(12)00010x
4/29/16,0,Fri,CLE,AL,20,PHI,NL,23,3,4,63,N,,,,PHI13,18677,200,00003000000,00003000001
4/29/16,0,Fri,CIN,NL,23,PIT,NL,23,1,4,51,N,,,,PIT08,29938,161,000000001,00110020x
4/29/16,0,Fri,WAS,NL,22,SLN,NL,23,5,4,54,N,,,,STL10,45246,166,100400000,200000020
4/30/16,0,Sat,CHA,AL,25,BAL,AL,23,8,7,54,N,,,,BAL12,29152,222,002100131,100211020
4/30/16,0,Sat,NYA,AL,22,BOS,AL,24,0,8,51,N,,,,BOS07,37901,210,000000000,02000240x
4/30/16,0,Sat,DET,AL,23,MIN,AL,24,4,1,54,D,,,,MIN04,31109,171,300001000,000100000
4/30/16,0,Sat,HOU,AL,24,OAK,AL,25,0,2,51,D,,,,OAK01,23084,147,000000000,02000000x
4/30/16,0,Sat,KCA,AL,23,SEA,AL,23,0,6,51,N,,,,SEA03,43444,148,000000000,40010100x
4/30/16,0,Sat,TOR,AL,25,TBA,AL,23,3,4,51,N,,,,STP01,14948,172,002000100,001001101
4/30/16,0,Sat,ANA,AL,24,TEX,AL,24,2,7,51,N,,,,ARL02,41571,175,000000002,10600000x
4/30/16,0,Sat,COL,NL,23,ARI,NL,26,5,2,54,N,,,,PHO01,32987,196,002000003,000002000
4/30/16,0,Sat,SDN,NL,24,LAN,NL,25,5,2,54,N,,,,LOS03,45740,186,002030000,002000000
4/30/16,0,Sat,MIA,NL,23,MIL,NL,23,7,5,54,N,,,,MIL06,28193,204,112111000,100000400
4/30/16,0,Sat,SFN,NL,25,NYN,NL,22,5,6,51,D,,,,NYC20,44466,189,003000020,22001100x
4/30/16,0,Sat,CLE,AL,21,PHI,NL,24,3,4,51,N,,,,PHI13,23636,183,001020000,21000010x
4/30/16,0,Sat,CIN,NL,24,PIT,NL,24,1,5,51,N,,,,PIT08,34810,197,000010000,10002002x
4/30/16,0,Sat,WAS,NL,23,SLN,NL,24,6,1,54,D,,,,STL10,42723,182,400000020,000010000
5/1/16,0,Sun,CHA,AL,26,BAL,AL,24,7,1,54,D,,,,BAL12,28803,187,000150001,000001000
5/1/16,0,Sun,NYA,AL,23,BOS,AL,25,7,8,51,N,,,,BOS07,34279,197,003030010,10302020x
5/1/16,0,Sun,DET,AL,24,MIN,AL,25,6,5,54,D,,,,MIN04,24749,213,010013010,200030000
5/1/16,0,Sun,HOU,AL,25,OAK,AL,26,2,1,54,D,,,,OAK01,24135,170,101000000,000000100
5/1/16,0,Sun,KCA,AL,24,SEA,AL,24,4,1,54,D,,,,SEA03,37053,194,011010010,000001000
5/1/16,0,Sun,TOR,AL,26,TBA,AL,24,5,1,54,D,,,,STP01,27217,154,000100004,000001000
5/1/16,0,Sun,ANA,AL,25,TEX,AL,25,9,6,54,D,,,,ARL02,39401,213,001031031,010300002
5/1/16,0,Sun,COL,NL,24,ARI,NL,27,6,3,54,D,,,,PHO01,25458,203,000310200,100002000
5/1/16,0,Sun,ATL,NL,24,CHN,NL,23,4,3,60,D,,,,CHI11,40164,184,0000120001,0000000210
5/1/16,0,Sun,SDN,NL,25,LAN,NL,26,0,1,51,D,,,,LOS03,49271,127,000000000,00100000x
5/1/16,0,Sun,MIA,NL,24,MIL,NL,24,5,14,51,D,,,,MIL06,28181,201,001031000,20720003x
5/1/16,0,Sun,SFN,NL,26,NYN,NL,23,6,1,54,D,,,,NYC20,39077,199,000301110,000000100
5/1/16,0,Sun,CLE,AL,22,PHI,NL,25,1,2,51,D,,,,PHI13,23809,160,000000001,00200000x
5/1/16,0,Sun,CIN,NL,25,PIT,NL,25,6,5,66,D,,,,PIT08,28755,222,00000301101,00001021100
5/1/16,0,Sun,WAS,NL,24,SLN,NL,25,6,1,54,D,,,,STL10,42933,167,000001311,000000001
5/2/16,0,Mon,MIN,AL,26,HOU,AL,26,6,2,54,N,,,,HOU03,18243,188,000321000,010010000
5/2/16,0,Mon,WAS,NL,25,KCA,AL,25,2,0,54,N,,,,KAN06,32394,189,200000000,000000000
5/2/16,0,Mon,SEA,AL,25,OAK,AL,27,4,3,54,N,,,,OAK01,10535,165,000102100,010000200
5/2/16,0,Mon,TEX,AL,26,TOR,AL,27,2,1,54,N,,,,TOR02,25323,164,001000010,001000000
5/2/16,0,Mon,SFN,NL,27,CIN,NL,26,9,6,54,N,,,,CIN09,13829,197,030000501,006000000
5/2/16,0,Mon,ANA,AL,26,MIL,NL,25,5,8,51,N,,,,MIL06,21352,210,100001021,00004400x
5/2/16,0,Mon,ATL,NL,25,NYN,NL,24,1,4,51,N,,,,NYC20,23847,151,000000001,40000000x
5/2/16,0,Mon,CHN,NL,24,PIT,NL,26,7,2,54,N,,,,PIT08,18376,198,002040100,100010000
5/2/16,0,Mon,COL,NL,25,SDN,NL,26,1,2,51,N,,,,SAN02,19013,181,000100000,20000000x
5/2/16,0,Mon,PHI,NL,26,SLN,NL,26,3,10,51,N,,,,STL10,40438,181,003000000,00030331x
5/3/16,0,Tue,NYA,AL,24,BAL,AL,25,1,4,51,N,,,,BAL12,16083,163,010000000,01012000x
5/3/16,0,Tue,BOS,AL,26,CHA,AL,27,1,4,51,N,,,,CHI12,15025,173,000010000,10100002x
5/3/16,0,Tue,DET,AL,25,CLE,AL,23,3,7,51,N,,,,CLE08,11022,192,000020010,30103000x
5/3/16,0,Tue,MIN,AL,27,HOU,AL,27,4,6,51,N,,,,HOU03,21153,181,101011000,00330000x
5/3/16,0,Tue,WAS,NL,26,KCA,AL,26,6,7,53,N,,,,KAN06,33729,185,100103010,003000013
5/3/16,0,Tue,SEA,AL,26,OAK,AL,28,8,2,54,N,,,,OAK01,12584,158,002100140,000001001
5/3/16,0,Tue,LAN,NL,27,TBA,AL,25,10,5,54,N,,,,STP01,14116,191,030040003,100210001
5/3/16,0,Tue,TEX,AL,27,TOR,AL,28,1,3,58,N,,,,TOR02,24437,205,1000000000,0000000012
5/3/16,0,Tue,SFN,NL,28,CIN,NL,27,3,1,54,N,,,,CIN09,14309,185,100000020,000010000
5/3/16,0,Tue,ARI,NL,28,MIA,NL,25,4,7,51,N,,,,MIA02,16323,191,020002000,10000411x
5/3/16,0,Tue,ANA,AL,27,MIL,NL,26,4,5,51,N,,,,MIL06,28180,161,103000000,00203000x
5/3/16,0,Tue,ATL,NL,26,NYN,NL,25,3,0,54,N,,,,NYC20,27356,158,000012000,000000000
5/3/16,0,Tue,CHN,NL,25,PIT,NL,27,7,1,54,N,,,,PIT08,22195,151,020400001,000000010
5/3/16,0,Tue,COL,NL,26,SDN,NL,27,3,6,51,N,,,,SAN02,20394,166,210000000,00020310x
5/3/16,0,Tue,PHI,NL,27,SLN,NL,27,1,0,54,N,,,,STL10,40087,151,000001000,000000000
5/4/16,0,Wed,NYA,AL,25,BAL,AL,26,7,0,54,N,,,,BAL12,15998,196,000003040,000000000
5/4/16,0,Wed,BOS,AL,27,CHA,AL,28,5,2,54,N,,,,CHI12,14383,166,001020110,200000000
5/4/16,0,Wed,DET,AL,26,CLE,AL,24,0,4,51,N,,,,CLE08,8766,139,000000000,00040000x
5/4/16,0,Wed,MIN,AL,28,HOU,AL,28,4,16,51,N,,,,HOU03,20847,203,003100000,33215002x
5/4/16,0,Wed,WAS,NL,27,KCA,AL,27,13,2,54,D,,,,KAN06,38610,173,604111000,020000000
5/4/16,0,Wed,SEA,AL,27,OAK,AL,29,9,8,54,D,,,,OAK01,16238,190,000042300,001160000
5/4/16,0,Wed,LAN,NL,28,TBA,AL,26,5,8,51,N,,,,STP01,13226,201,000101030,10010330x
5/4/16,0,Wed,TEX,AL,28,TOR,AL,29,3,4,52,N,,,,TOR02,25229,152,210000000,100002001
5/4/16,0,Wed,SFN,NL,29,CIN,NL,28,4,7,51,D,,,,CIN09,21333,162,010100101,05100100x
5/4/16,0,Wed,ARI,NL,29,MIA,NL,26,3,4,51,N,,,,MIA02,17043,168,000120000,01300000x
5/4/16,0,Wed,ANA,AL,28,MIL,NL,27,7,3,54,D,,,,MIL06,21907,208,002000041,010011000
5/4/16,0,Wed,ATL,NL,27,NYN,NL,26,0,8,51,D,,,,NYC20,31783,148,000000000,02402000x
5/4/16,0,Wed,CHN,NL,26,PIT,NL,28,6,2,54,D,,,,PIT08,28782,205,003010101,000000200
5/4/16,0,Wed,COL,NL,27,SDN,NL,28,2,0,54,D,,,,SAN02,20034,156,000010001,000000000
5/4/16,0,Wed,PHI,NL,28,SLN,NL,28,4,5,53,N,,,,STL10,40725,183,000310000,000030002
5/5/16,0,Thu,NYA,AL,26,BAL,AL,27,0,1,58,N,,,,BAL12,19598,170,0000000000,0000000001
5/5/16,0,Thu,BOS,AL,28,CHA,AL,29,7,3,54,N,,,,CHI12,20126,237,112001020,100110000
5/5/16,0,Thu,DET,AL,27,CLE,AL,25,4,9,51,N,,,,CLE08,10350,174,000300001,40010004x
5/5/16,0,Thu,SEA,AL,28,HOU,AL,29,6,3,54,N,,,,HOU03,20151,193,001000203,100001100
5/5/16,0,Thu,TEX,AL,29,TOR,AL,30,2,12,51,N,,,,TOR02,35468,153,100000001,50600001x
5/5/16,0,Thu,WAS,NL,28,CHN,NL,27,2,5,51,N,,,,CHI11,37564,185,000000002,00020003x
5/5/16,0,Thu,MIL,NL,28,CIN,NL,29,5,9,51,N,,,,CIN09,13088,167,000010022,52000002x
5/5/16,0,Thu,ARI,NL,30,MIA,NL,27,0,4,51,N,,,,MIA02,16704,167,000000000,01010002x
5/5/16,0,Thu,NYN,NL,27,SDN,NL,29,3,5,51,N,,,,SAN02,21608,159,000000003,11100200x
5/5/16,0,Thu,COL,NL,28,SFN,NL,30,17,7,54,N,,,,SFO03,41477,205,3100(13)0000,210040000
5/5/16,0,Thu,PHI,NL,29,SLN,NL,29,0,4,51,D,,,,STL10,41818,159,000000000,10000030x
5/6/16,0,Fri,TBA,AL,27,ANA,AL,29,5,2,54,N,,,,ANA01,41253,186,401000000,000000110
5/6/16,0,Fri,MIN,AL,29,CHA,AL,30,4,10,51,N,,,,CHI12,23054,174,010210000,22102030x
5/6/16,0,Fri,KCA,AL,28,CLE,AL,26,1,7,51,N,,,,CLE08,13587,164,000000001,10402000x
5/6/16,0,Fri,TEX,AL,30,DET,AL,28,5,1,54,N,,,,DET05,28522,151,020010002,000000001
5/6/16,0,Fri,SEA,AL,29,HOU,AL,30,3,6,51,N,,,,HOU03,25413,166,000000300,12002010x
5/6/16,0,Fri,BOS,AL,29,NYA,AL,27,2,3,51,N,,,,NYC21,45756,190,200000000,11000010x
5/6/16,0,Fri,LAN,NL,29,TOR,AL,31,2,5,51,N,,,,TOR02,42304,173,000000200,00000203x
5/6/16,0,Fri,ARI,NL,31,ATL,NL,28,7,2,54,N,,,,ATL02,23514,198,012001012,000002000
5/6/16,0,Fri,WAS,NL,29,CHN,NL,28,6,8,51,D,,,,CHI11,39206,166,110000040,02203100x
5/6/16,0,Fri,MIL,NL,29,CIN,NL,30,1,5,51,N,,,,CIN09,28249,172,000010000,11300000x
5/6/16,0,Fri,PHI,NL,30,MIA,NL,28,4,6,51,N,,,,MIA02,19983,169,001210000,22000002x
5/6/16,0,Fri,NYN,NL,28,SDN,NL,30,0,2,51,N,,,,SAN02,30108,180,000000000,10001000x
5/6/16,0,Fri,COL,NL,29,SFN,NL,31,4,6,51,N,,,,SFO03,41358,160,040000000,03002010x
5/6/16,0,Fri,PIT,NL,29,SLN,NL,30,4,2,54,N,,,,STL10,43093,174,010002010,000000200
5/7/16,0,Sat,TBA,AL,28,ANA,AL,30,4,2,54,N,,,,ANA01,40142,186,000002002,000020000
5/7/16,1,Sat,OAK,AL,30,BAL,AL,28,8,4,54,D,,,,BAL12,15110,197,011013020,000001003
5/7/16,2,Sat,OAK,AL,31,BAL,AL,29,2,5,51,N,,,,BAL12,29862,152,000020000,00410000x
5/7/16,0,Sat,MIN,AL,30,CHA,AL,31,2,7,51,N,,,,CHI12,28049,178,200000000,01110031x
5/7/16,0,Sat,KCA,AL,29,CLE,AL,27,7,0,54,D,,,,CLE08,17302,161,300010030,000000000
5/7/16,0,Sat,TEX,AL,31,DET,AL,29,10,5,54,D,,,,DET05,35551,194,200005201,012200000
5/7/16,0,Sat,SEA,AL,30,HOU,AL,31,3,2,60,N,,,,HOU03,31559,207,0110000001,0000010010
5/7/16,0,Sat,BOS,AL,30,NYA,AL,28,2,8,51,D,,,,NYC21,47822,189,010010000,00132101x
5/7/16,0,Sat,LAN,NL,30,TOR,AL,32,6,2,54,D,,,,TOR02,47156,148,013000011,010010000
5/7/16,0,Sat,ARI,NL,32,ATL,NL,29,4,2,54,N,,,,ATL02,22178,197,002001001,110000000
5/7/16,0,Sat,WAS,NL,30,CHN,NL,29,5,8,51,D,,,,CHI11,40471,212,001021100,00110321x
5/7/16,0,Sat,MIL,NL,30,CIN,NL,31,13,7,60,N,,,,CIN09,27567,218,0001130107,1210200001
5/7/16,0,Sat,PHI,NL,31,MIA,NL,29,4,3,54,N,,,,MIA02,21719,200,000100030,010101000
5/7/16,0,Sat,NYN,NL,29,SDN,NL,31,6,3,54,N,,,,SAN02,41028,172,220000002,003000000
5/7/16,0,Sat,COL,NL,30,SFN,NL,32,1,2,77,D,,,,SFO03,41590,260,0000000001000,0000000001001
5/7/16,0,Sat,PIT,NL,30,SLN,NL,31,4,6,52,D,,,,STL10,42338,203,200000101,201000012
5/8/16,0,Sun,TBA,AL,29,ANA,AL,31,3,1,54,D,,,,ANA01,41086,176,002010000,100000000
5/8/16,0,Sun,OAK,AL,32,BAL,AL,30,3,11,51,D,,,,BAL12,43690,179,300000000,22210004x
5/8/16,0,Sun,MIN,AL,31,CHA,AL,32,1,3,51,D,,,,CHI12,23801,150,001000000,00011010x
5/8/16,0,Sun,KCA,AL,30,CLE,AL,28,4,5,51,D,,,,CLE08,14463,177,000300100,10013000x
5/8/16,0,Sun,TEX,AL,32,DET,AL,30,8,3,54,D,,,,DET05,35406,205,000000071,002000001
5/8/16,0,Sun,SEA,AL,31,HOU,AL,32,1,5,51,D,,,,HOU03,28148,177,000100000,01200020x
5/8/16,0,Sun,BOS,AL,31,NYA,AL,29,5,1,54,N,,,,NYC21,41869,147,200100110,000000001
5/8/16,0,Sun,LAN,NL,31,TOR,AL,33,4,2,54,D,,,,TOR02,46665,190,000000121,001000100
5/8/16,0,Sun,ARI,NL,33,ATL,NL,30,5,3,66,D,,,,ATL02,17106,228,00001011002,00000003000
5/8/16,0,Sun,WAS,NL,31,CHN,NL,30,3,4,76,D,,,,CHI11,41233,294,0011100000000,0001002000001
5/8/16,0,Sun,MIL,NL,31,CIN,NL,32,5,4,54,D,,,,CIN09,22376,189,100011110,003100000
5/8/16,0,Sun,PHI,NL,32,MIA,NL,30,6,5,54,D,,,,MIA02,19625,190,000003120,000300200
5/8/16,0,Sun,NYN,NL,30,SDN,NL,32,4,3,54,D,,,,SAN02,27461,210,021001000,000020100
5/8/16,0,Sun,COL,NL,31,SFN,NL,33,2,0,54,D,,,,SFO03,41593,175,101000000,000000000
5/8/16,0,Sun,PIT,NL,31,SLN,NL,32,10,5,54,D,,,,STL10,42441,207,000031402,001001300
5/9/16,0,Mon,OAK,AL,33,BOS,AL,32,7,14,51,N,,,,BOS07,35227,226,121000102,01062410x
5/9/16,0,Mon,CLE,AL,29,HOU,AL,33,1,7,51,N,,,,HOU03,20222,169,000001000,00500101x
5/9/16,0,Mon,KCA,AL,31,NYA,AL,30,3,6,51,N,,,,NYC21,41243,161,010000011,11300010x
5/9/16,0,Mon,TBA,AL,30,SEA,AL,32,2,5,51,N,,,,SEA03,15230,185,000110000,00101300x
5/9/16,0,Mon,CHA,AL,33,TEX,AL,33,8,4,72,N,,,,ARL02,22958,238,100001011004,000001021000
5/9/16,0,Mon,PIT,NL,32,CIN,NL,33,2,3,51,N,,,,CIN09,12103,157,000002000,10000110x
5/9/16,0,Mon,ARI,NL,34,COL,NL,32,10,5,54,N,,,,DEN02,22053,203,100050202,100300001
5/9/16,0,Mon,NYN,NL,31,LAN,NL,32,4,2,54,N,,,,LOS03,42186,188,111001000,000200000
5/9/16,0,Mon,MIL,NL,32,MIA,NL,31,1,4,51,N,,,,MIA02,16769,187,000000001,01000111x
5/9/16,0,Mon,TOR,AL,34,SFN,NL,34,3,1,54,N,,,,SFO03,41256,172,102000000,000001000
5/9/16,0,Mon,DET,AL,31,WAS,NL,32,4,5,52,N,,,,WAS11,27153,177,200020000,000102101
5/10/16,0,Tue,SLN,NL,33,ANA,AL,32,8,1,54,N,,,,ANA01,30679,177,110042000,000000010
5/10/16,0,Tue,OAK,AL,34,BOS,AL,33,5,13,51,N,,,,BOS07,32167,187,000004100,30503020x
5/10/16,0,Tue,CLE,AL,30,HOU,AL,34,4,0,54,N,,,,HOU03,23976,158,020000020,000000000
5/10/16,0,Tue,BAL,AL,31,MIN,AL,32,5,3,54,N,,,,MIN04,21586,181,000120002,100002000
5/10/16,0,Tue,KCA,AL,32,NYA,AL,31,7,10,51,N,,,,NYC21,39128,187,021030010,11300023x
5/10/16,0,Tue,TBA,AL,31,SEA,AL,33,4,6,51,N,,,,SEA03,16013,166,010101100,30030000x
5/10/16,0,Tue,CHA,AL,34,TEX,AL,34,11,13,51,N,,,,ARL02,25804,202,104500010,20300017x
5/10/16,0,Tue,PHI,NL,33,ATL,NL,31,3,2,54,N,,,,ATL02,14490,153,000110010,000100001
